"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 09, 2013","153.00","152.40","155.95","151.25","8.94M","-0.31%"
"Aug 08, 2013","153.48","154.35","158.88","150.46","27.25M","14.34%"
"Aug 07, 2013","134.23","141.89","141.95","132.36","18.21M","-5.57%"
"Aug 06, 2013","142.15","144.75","145.73","141.10","9.26M","-1.75%"
"Aug 05, 2013","144.68","140.01","144.89","139.65","10.20M","4.84%"
"Aug 02, 2013","138.00","134.59","138.25","133.61","6.27M","1.81%"
"Aug 01, 2013","135.55","135.00","136.52","132.63","5.32M","0.95%"
"Jul 31, 2013","134.28","132.57","134.97","131.45","6.35M","1.93%"
"Jul 30, 2013","131.74","134.80","137.49","128.18","13.13M","-2.14%"
"Jul 29, 2013","134.62","129.32","135.37","128.25","9.69M","4.04%"
"Jul 26, 2013","129.39","128.14","130.68","126.61","9.64M","4.29%"
"Jul 25, 2013","124.07","120.40","124.75","120.19","5.29M","1.95%"
"Jul 24, 2013","121.70","124.47","124.50","119.56","6.87M","-0.85%"
"Jul 23, 2013","122.74","124.00","125.56","121.82","7.74M","0.25%"
"Jul 22, 2013","122.43","119.89","126.68","119.88","9.80M","2.30%"
"Jul 19, 2013","119.68","118.50","120.55","116.51","5.89M","0.55%"
"Jul 18, 2013","119.03","120.97","122.73","116.18","11.41M","-1.01%"
"Jul 17, 2013","120.25","106.52","121.62","104.50","26.03M","10.27%"
"Jul 16, 2013","109.05","126.28","126.32","107.30","32.37M","-14.31%"
"Jul 15, 2013","127.26","133.03","133.26","126.82","9.92M","-2.03%"
"Jul 12, 2013","129.90","125.50","129.94","124.51","11.35M","3.42%"
"Jul 11, 2013","125.61","124.88","126.09","122.35","7.49M","2.73%"
"Jul 10, 2013","122.27","123.19","123.25","120.79","5.60M","-0.96%"
"Jul 09, 2013","123.45","124.64","125.32","121.91","8.60M","1.51%"
"Jul 08, 2013","121.61","121.37","122.18","118.82","7.82M","1.27%"
"Jul 05, 2013","120.09","118.32","120.28","115.70","6.83M","4.21%"
"Jul 03, 2013","115.24","118.00","119.25","114.27","4.81M","-2.19%"
"Jul 02, 2013","117.82","118.25","121.89","115.50","12.07M","0.55%"
"Jul 01, 2013","117.18","109.36","117.77","109.15","10.90M","9.15%"
"Jun 28, 2013","107.36","108.57","109.44","106.71","5.75M","-1.73%"
"Jun 27, 2013","109.25","106.75","110.25","106.13","8.75M","3.34%"
"Jun 26, 2013","105.72","103.80","105.87","102.66","6.61M","3.24%"
"Jun 25, 2013","102.40","103.10","104.20","100.55","5.85M","0.90%"
"Jun 24, 2013","101.49","96.50","102.87","95.30","7.13M","1.95%"
"Jun 21, 2013","99.55","103.70","103.70","97.50","11.72M","-1.09%"
"Jun 20, 2013","100.65","104.65","107.13","99.45","10.11M","-3.85%"
"Jun 19, 2013","104.68","102.06","106.67","102.01","8.59M","1.25%"
"Jun 18, 2013","103.39","101.75","103.98","99.20","8.80M","1.16%"
"Jun 17, 2013","102.20","103.60","104.75","101.20","7.08M","1.89%"
"Jun 14, 2013","100.30","100.00","102.52","99.33","6.57M","2.16%"
"Jun 13, 2013","98.18","99.00","99.28","95.12","5.97M","0.46%"
"Jun 12, 2013","97.73","96.80","100.48","95.75","9.20M","3.45%"
"Jun 11, 2013","94.47","98.18","98.68","94.05","7.40M","-5.58%"
"Jun 10, 2013","100.05","98.93","102.52","98.57","9.23M","-1.95%"
"Jun 07, 2013","102.04","98.00","102.90","96.70","10.72M","4.82%"
"Jun 06, 2013","97.35","95.25","99.27","95.11","9.51M","2.08%"
"Jun 05, 2013","95.37","93.66","97.97","89.11","12.22M","0.56%"
"Jun 04, 2013","94.84","92.75","96.42","92.40","8.86M","2.43%"
"Jun 03, 2013","92.59","97.62","97.62","88.25","19.14M","-5.29%"
"May 31, 2013","97.76","106.26","106.44","97.73","15.17M","-6.85%"
"May 30, 2013","104.95","102.46","109.54","101.20","16.14M","0.31%"
"May 29, 2013","104.63","113.55","114.90","99.00","25.10M","-5.17%"
"May 28, 2013","110.33","101.55","110.75","100.30","19.69M","13.65%"
"May 24, 2013","97.08","92.60","97.95","92.00","16.12M","4.69%"
"May 23, 2013","92.73","84.81","93.01","83.05","12.04M","6.29%"
"May 22, 2013","87.24","86.37","90.96","85.50","8.57M","-0.40%"
"May 21, 2013","87.59","88.50","89.99","85.28","9.00M","-2.61%"
"May 20, 2013","89.94","91.12","92.50","88.63","8.35M","-1.70%"
"May 17, 2013","91.50","92.50","94.44","87.50","19.01M","-0.81%"
"May 16, 2013","92.25","94.70","95.00","88.66","21.61M","8.73%"
"May 15, 2013","84.84","81.80","86.88","78.11","16.88M","1.92%"
"May 14, 2013","83.24","94.22","97.12","81.15","37.16M","-5.19%"
"May 13, 2013","87.80","80.99","88.00","79.15","22.42M","14.38%"
"May 10, 2013","76.76","69.65","81.00","69.25","25.09M","10.61%"
"May 09, 2013","69.40","70.12","75.77","63.69","28.60M","24.40%"
"May 08, 2013","55.79","57.50","58.20","55.71","6.77M","0.50%"
"May 07, 2013","55.51","62.00","62.37","55.12","9.99M","-6.71%"
"May 06, 2013","59.50","56.39","59.66","55.50","4.37M","9.07%"
"May 03, 2013","54.55","56.47","56.47","54.50","3.38M","0.81%"
"May 02, 2013","54.11","53.85","55.27","53.70","3.05M","1.56%"
"May 01, 2013","53.28","55.99","55.99","53.00","2.74M","-1.32%"
"Apr 30, 2013","53.99","56.00","58.18","53.76","5.52M","-1.73%"
"Apr 29, 2013","54.94","51.76","54.99","51.20","3.64M","7.30%"
"Apr 26, 2013","51.20","53.13","53.74","50.62","3.62M","-1.54%"
"Apr 25, 2013","52.00","50.50","52.40","50.50","2.80M","3.11%"
"Apr 24, 2013","50.43","50.90","51.05","48.98","2.63M","-1.14%"
"Apr 23, 2013","51.01","51.00","52.92","50.66","3.74M","1.63%"
"Apr 22, 2013","50.19","48.60","50.20","47.75","3.94M","4.93%"
"Apr 19, 2013","47.83","47.46","49.88","47.07","3.01M","1.83%"
"Apr 18, 2013","46.97","45.98","47.60","45.39","3.37M","3.34%"
"Apr 17, 2013","45.45","45.50","45.95","44.54","2.12M","-0.31%"
"Apr 16, 2013","45.59","44.19","46.14","43.91","3.18M","5.29%"
"Apr 15, 2013","43.30","43.50","43.80","42.51","1.69M","-1.03%"
"Apr 12, 2013","43.75","43.25","45.14","43.05","3.15M","0.37%"
"Apr 11, 2013","43.59","42.06","44.55","41.75","3.45M","4.13%"
"Apr 10, 2013","41.86","40.70","42.01","40.61","2.12M","3.36%"
"Apr 09, 2013","40.50","41.80","41.83","40.33","1.70M","-3.18%"
"Apr 08, 2013","41.83","41.97","42.55","41.51","1.68M","1.11%"
"Apr 05, 2013","41.37","42.00","42.00","40.50","1.55M","-1.52%"
"Apr 04, 2013","42.01","41.11","42.25","40.81","2.26M","2.21%"
"Apr 03, 2013","41.10","43.10","43.47","40.21","5.64M","-7.31%"
"Apr 02, 2013","44.34","43.60","45.50","43.51","6.65M","0.93%"
"Apr 01, 2013","43.93","42.36","46.68","41.70","14.11M","15.94%"
"Mar 28, 2013","37.89","38.23","38.24","37.75","1.16M","-0.71%"
"Mar 27, 2013","38.16","37.94","38.38","37.31","1.30M","0.79%"
"Mar 26, 2013","37.86","37.98","38.22","37.66","1.81M","0.88%"
"Mar 25, 2013","37.53","37.10","38.52","36.77","2.38M","2.48%"
"Mar 22, 2013","36.62","36.20","36.80","36.20","446.24K","1.69%"
"Mar 21, 2013","36.01","35.95","37.06","35.74","1.15M","0.17%"
"Mar 20, 2013","35.95","35.26","36.07","35.16","1.42M","2.48%"
"Mar 19, 2013","35.08","35.25","35.60","34.94","1.10M","-0.20%"
"Mar 18, 2013","35.15","35.30","36.06","34.92","1.32M","-0.40%"
"Mar 15, 2013","35.29","36.64","36.65","35.21","3.28M","-4.23%"
"Mar 14, 2013","36.85","38.90","38.91","36.77","2.02M","-5.46%"
"Mar 13, 2013","38.98","39.00","39.49","38.81","821.99K","-0.36%"
"Mar 12, 2013","39.12","38.90","39.38","38.85","1.28M","0.05%"
"Mar 11, 2013","39.10","38.87","39.44","38.65","1.58M","1.64%"
"Mar 08, 2013","38.47","38.06","39.44","37.36","912.05K","0.63%"
"Mar 07, 2013","38.23","37.73","38.65","36.88","1.16M","1.43%"
"Mar 06, 2013","37.69","37.01","37.88","36.97","1.15M","2.84%"
"Mar 05, 2013","36.65","36.00","36.92","35.79","2.09M","3.01%"
"Mar 04, 2013","35.58","34.77","35.83","34.70","1.76M","2.68%"
"Mar 01, 2013","34.65","35.00","35.08","34.25","1.55M","-0.52%"
"Feb 28, 2013","34.83","35.89","36.10","34.37","1.96M","-0.77%"
"Feb 27, 2013","35.10","34.41","35.41","34.40","1.96M","1.95%"
"Feb 26, 2013","34.43","34.46","34.96","33.80","2.76M","0.15%"
"Feb 25, 2013","34.38","36.15","36.75","34.34","2.89M","-4.79%"
"Feb 22, 2013","36.11","35.72","36.39","35.60","2.55M","2.70%"
"Feb 21, 2013","35.16","36.49","37.39","34.54","9.04M","-8.77%"
"Feb 20, 2013","38.54","39.30","39.65","38.46","3.12M","-1.88%"
"Feb 19, 2013","39.28","37.36","39.29","37.31","2.70M","6.05%"
"Feb 15, 2013","37.04","38.50","38.51","36.95","2.02M","-3.29%"
"Feb 14, 2013","38.30","38.64","38.75","38.21","990.64K","-0.39%"
"Feb 13, 2013","38.45","38.30","39.00","38.05","967.10K","1.48%"
"Feb 12, 2013","37.89","38.45","38.87","37.29","2.26M","-1.38%"
"Feb 11, 2013","38.42","37.98","39.15","37.50","3.27M","-2.09%"
"Feb 08, 2013","39.24","39.45","40.00","39.14","1.14M","-0.61%"
"Feb 07, 2013","39.48","39.19","39.68","38.95","1.20M","0.79%"
"Feb 06, 2013","39.17","38.18","39.39","37.90","1.89M","2.73%"
"Feb 05, 2013","38.13","38.00","38.65","37.68","1.31M","1.03%"
"Feb 04, 2013","37.74","38.40","38.42","37.59","1.13M","-1.46%"
"Feb 01, 2013","38.30","38.17","38.50","37.62","1.10M","2.11%"
"Jan 31, 2013","37.51","37.87","37.87","36.93","901.32K","-0.03%"
"Jan 30, 2013","37.52","37.85","38.00","37.43","968.10K","-1.13%"
"Jan 29, 2013","37.95","38.10","38.44","37.13","1.43M","-0.21%"
"Jan 28, 2013","38.03","36.86","38.71","36.86","1.99M","2.84%"
"Jan 25, 2013","36.98","37.00","37.54","36.80","1.29M","-0.03%"
"Jan 24, 2013","36.99","36.00","37.72","35.84","1.97M","2.75%"
"Jan 23, 2013","36.00","35.02","36.24","34.96","1.56M","2.30%"
"Jan 22, 2013","35.19","34.56","35.55","34.26","1.92M","1.94%"
"Jan 18, 2013","34.52","34.74","34.78","33.82","3.56M","0.41%"
"Jan 17, 2013","34.38","34.16","34.85","33.92","1.44M","0.82%"
"Jan 16, 2013","34.10","33.85","34.23","33.73","1.38M","0.59%"
"Jan 15, 2013","33.90","33.11","34.25","33.08","1.62M","1.92%"
"Jan 14, 2013","33.26","33.08","33.38","32.85","925.02K","1.06%"
"Jan 11, 2013","32.91","34.04","34.04","32.11","1.56M","-1.85%"
"Jan 10, 2013","33.53","33.87","33.99","33.38","922.41K","-0.33%"
"Jan 09, 2013","33.64","34.01","34.19","33.40","697.98K","-0.12%"
"Jan 08, 2013","33.68","34.50","34.50","33.11","1.28M","-1.92%"
"Jan 07, 2013","34.34","34.80","34.80","33.90","441.91K","-0.17%"
"Jan 04, 2013","34.40","34.80","34.80","33.92","673.99K","-1.06%"
"Jan 03, 2013","34.77","35.18","35.45","34.75","741.94K","-1.67%"
"Jan 02, 2013","35.36","35.00","35.45","34.70","1.19M","4.40%"
